index,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
778191,2020,8,22,23,30,9XX E 27TH AVE,Kensington-Cedar Cottage,493756.435,5454864.7918
702074,2020,1,16,21,0,TAYLOR ST / W PENDER ST,Central Business District,492319.9983,5458667.0727
654606,2020,9,13,15,0,8X W 15TH AVE,Mount Pleasant,492229.6191,5456101.8029
576272,2020,7,17,17,0,32XX E 58TH AVE,Killarney,497312.9706,5451606.586
498618,2020,1,30,19,0,12XX HORNBY ST,Central Business District,490641.6012,5458368.0573
651705,2020,2,15,18,0,80XX YUKON ST,Marpole,491652.5593,5451051.5403
709244,2020,10,24,11,0,12XX W BROADWAY AVE,Fairview,490301.7467,5456763.0932
293288,2020,12,16,16,0,11XX HORNBY ST,Central Business District,490765.3084,5458508.2562
505367,2020,6,17,22,0,13XX MCLEAN DR,Grandview-Woodland,494586.9181,5457810.1352
560527,2020,1,27,22,0,27XX E 45TH AVE,Killarney,496393.4158,5452945.5215
467852,2020,8,4,18,0,GEORGIA VIA / PRIOR ST,Strathcona,492953.3462,5458220.0405
131784,2020,10,10,19,0,16XX W 64TH AVE,Marpole,489538.8139,5451162.466
139307,2020,12,27,23,11,1XX UNION ST,Central Business District,492627.7402,5458332.5031
51173,2020,8,3,0,0,13XX NANTON AVE,Shaughnessy,490113.3121,5454946.9964
67458,2020,9,29,18,18,22XX E BROADWAY AVE,Grandview-Woodland,495634.4466,5456615.9869
87123,2020,11,9,7,0,3X E 38TH AVE,Riley Park,492374.002,5453745.8363
402210,2020,11,12,8,0,5XX KINGSWAY AVE,Mount Pleasant,493317.8785,5456081.0209
654625,2020,3,1,20,45,8X W 1ST AVE,Mount Pleasant,492272.5777,5457513.4638
1314,2020,11,3,2,49,10XX MAIN ST,Strathcona,492743.9464,5458116.916
446249,2020,1,17,4,45,8XX GRANVILLE ST,Central Business District,491181.8794,5458643.5603
119191,2020,11,9,23,6,11XX DENMAN ST,West End,489761.2703,5459468.7724
333027,2020,2,17,11,10,20XX E HASTINGS ST,Grandview-Woodland,495498.5008,5458710.9399
646620,2020,8,11,14,47,7XX PACIFIC BLVD,Central Business District,491969.6723,5458156.549
159519,2020,3,19,14,0,33XX WORTHINGTON DR,Renfrew-Collingwood,497636.8141,5455849.9657
802633,2020,7,14,6,36,MAIN ST / UNION ST,Central Business District,492733.0,5458331.0
279745,2020,11,12,16,55,10XX ALBERNI ST,West End,491067.646,5459114.2199
231269,2020,10,9,0,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
9668,2020,8,21,5,0,16XX BAYSHORE DR,Central Business District,490555.3558,5459895.7424
145197,2020,4,18,22,30,22XX W 2ND AVE,Kitsilano,488678.4739,5457472.2929
712170,2020,6,2,23,0,15XX W 1ST AVE,Fairview,489811.3325,5457645.5782
134138,2020,1,23,4,30,18XX E 7TH AVE,Grandview-Woodland,495067.552,5456819.4685
464004,2020,12,6,23,0,CYPRESS ST / MCNICOLL AVE,Kitsilano,489259.3402,5458171.8636
147354,2020,8,21,12,30,24XX W 45TH AVE,Kerrisdale,488198.8252,5453149.1927
629571,2020,1,18,9,4,66XX FREMLIN ST,Oakridge,490772.3012,5452472.4868
609065,2020,4,10,2,44,51XX RUPERT ST,Renfrew-Collingwood,497102.3876,5453968.2887
368063,2020,8,25,23,0,35XX DEASE LANE,Killarney,498006.8191,5452265.7641
16935,2020,9,16,16,35,21XX W 2ND AVE,Kitsilano,488727.2511,5457471.0451
104269,2020,1,25,20,5,6XX E 20TH AVE,Riley Park,493362.6527,5455561.4801
178180,2020,7,11,15,25,5XX E 41ST AVE,Sunset,493176.4467,5453348.1073
10213,2020,12,16,5,59,16XX HOWE ST,Central Business District,490355.2593,5457945.5331
343725,2020,10,20,20,0,24XX W 41ST AVE,Arbutus Ridge,488208.2609,5453561.885
273410,2020,10,13,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
185913,2020,7,21,5,25,6XX RICHARDS ST,Central Business District,491603.5931,5458785.5604
201277,2020,2,19,18,40,BEATTY ST / W PENDER ST,Central Business District,492111.7939,5458724.1647
225781,2020,9,18,12,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
674786,2020,9,7,20,0,ARBUTUS ST / YORK AVE,Kitsilano,488896.624,5457665.6889
327709,2020,3,7,16,38,1XX E HASTINGS ST,Central Business District,492685.2108,5458734.96
529233,2020,1,3,19,0,19XX E 47TH AVE,Victoria-Fraserview,495177.7476,5452757.4331
139303,2020,11,20,19,0,1XX UNION ST,Central Business District,492627.7402,5458332.5031
190769,2020,6,19,22,0,7XX MAIN ST,Strathcona,492747.661,5458425.5617
567443,2020,9,10,20,0,2XX DRAKE ST,Central Business District,490968.9429,5457901.262
319822,2020,11,10,15,11,17XX E BROADWAY AVE,Kensington-Cedar Cottage,495037.2061,5456613.9743
328254,2020,3,4,19,48,1XX E PENDER ST,Central Business District,492694.9546,5458636.6356
726039,2020,5,10,20,30,49XX JOYCE ST,Renfrew-Collingwood,497761.4659,5454076.8472
616754,2020,9,6,6,30,5X W CORDOVA ST,Central Business District,492321.9828,5458882.1031
279689,2020,9,22,17,30,10XX ALBERNI ST,West End,491015.9434,5459166.1397
13350,2020,4,18,1,50,19XX TRIUMPH ST,Grandview-Woodland,495306.8149,5459016.7772
559717,2020,2,12,1,0,26XX WILLIAM ST,Hastings-Sunrise,496335.6777,5457928.2397
30427,2020,9,2,3,0,4XX W 8TH AVE,Mount Pleasant,491745.0519,5456797.2095
380520,2020,12,10,8,5,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
797117,2020,2,28,8,47,E 50TH AVE / VICTORIA DR,Victoria-Fraserview,495208.0,5452363.0
732787,2020,11,7,17,57,8XX GRANVILLE ST,Central Business District,491283.3757,5458732.8318
440742,2020,10,28,8,39,7XX W PENDER ST,Central Business District,491643.4738,5459104.1741
367496,2020,3,12,16,34,34XX KINGSWAY AVE,Renfrew-Collingwood,497691.2415,5453254.8617
710278,2020,9,18,16,0,13XX W 13TH AVE,Fairview,490209.373,5456336.6894
455797,2020,1,28,17,19,9XX HOWE ST,Central Business District,491006.7888,5458602.6439
355380,2020,6,12,18,0,2XX E GEORGIA ST,Strathcona,492915.7898,5458429.2177
15350,2020,4,24,17,0,1XX W BROADWAY AVE,Mount Pleasant,492200.1153,5456709.5675
622780,2020,3,23,18,0,5XX RICHARDS ST,Central Business District,491747.2184,5458930.4755
579320,2020,7,30,17,1,33XX W 34TH AVE,Dunbar-Southlands,486962.0567,5454311.0899
445950,2020,5,18,1,5,8XX E GEORGIA ST,Strathcona,493682.9989,5458406.3153
244013,2020,1,29,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
259297,2020,12,31,7,0,OFFSET TO PROTECT PRIVACY,Sunset,0.0,0.0
499524,2020,3,18,20,0,12XX MELVILLE ST,Central Business District,490955.3268,5459482.9139
419951,2020,12,11,15,30,6XX W 41ST AVE,Oakridge,491253.2457,5453429.852
675791,2020,8,1,22,0,BEATTY ST / W GEORGIA ST,Central Business District,491835.3334,5458445.4738
325890,2020,12,11,17,51,1X W BROADWAY AV,Mount Pleasant,492340.0397,5456696.0798
268357,2020,1,17,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
424172,2020,8,1,14,28,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
606231,2020,8,9,18,0,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
193920,2020,3,11,5,30,87XX OAK STREET BRDG,Marpole,490499.2317,5450463.5408
789279,2020,6,23,17,11,4XX BLOCK WOODLAND DR,Grandview-Woodland,494717.0,5458714.0
675565,2020,10,12,22,0,BEACH CRES / RICHARDS ST,Central Business District,490664.2407,5457832.8626
144108,2020,7,19,14,15,22XX DUNDAS ST,Grandview-Woodland,495758.097,5459113.0035
651166,2020,11,29,12,15,7XX W PENDER ST,Central Business District,491607.731,5459138.511
490853,2020,3,1,16,0,11XX JERVIS ST,West End,490303.9014,5459015.2281
136560,2020,12,15,16,45,1X KASLO ST,Hastings-Sunrise,496599.2103,5459103.7351
229493,2020,7,17,11,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
117659,2020,8,8,20,26,10XX SEYMOUR ST,Central Business District,491045.7887,5458359.801
169682,2020,5,29,23,0,48XX DUCHESS ST,Renfrew-Collingwood,496239.0025,5454171.1878
53621,2020,8,19,22,0,15XX ANGUS DR,Shaughnessy,489749.1344,5455724.0109
492747,2020,1,23,19,40,11XX ROBSON ST,West End,490797.8291,5459230.5131
185972,2020,3,9,12,25,6XX RICHARDS ST,Central Business District,491672.8153,5458842.68
537295,2020,4,29,8,45,1XX W 6TH AVE,Mount Pleasant,492136.6614,5456985.7348
726779,2020,2,26,17,29,4XX W 49TH AVE,Oakridge,491652.7578,5452582.5826
328256,2020,6,2,9,41,1XX E PENDER ST,Central Business District,492694.9546,5458636.6356
592127,2020,4,5,11,0,3XX HOMER ST,Central Business District,491991.4943,5459021.8414
670961,2020,9,8,17,30,9XX W 59TH AVE,Marpole,490597.0196,5451604.4051
494293,2020,10,28,10,36,11XX W BROADWAY AVE,Fairview,490589.9737,5456755.5053
518291,2020,6,15,21,15,16XX E 21ST AVE,Kensington-Cedar Cottage,494768.3394,5455427.7897
334117,2020,2,8,12,0,20XX W 4TH AVE,Kitsilano,488994.0932,5457265.77
302524,2020,8,21,13,24,12XX W PENDER ST,Central Business District,491014.7612,5459520.9869
395886,2020,2,20,15,0,56XX RUPERT ST,Renfrew-Collingwood,496867.4628,5453397.4734
722770,2020,5,24,20,0,32XX W 6TH AVE,Kitsilano,487129.2101,5457123.6781
70654,2020,12,1,13,30,24XX W 45TH AVE,Kerrisdale,488192.5808,5453140.2934
204485,2020,5,5,12,0,E 22ND AVE / KASLO ST,Renfrew-Collingwood,496574.2535,5455314.5562
604754,2020,3,15,21,0,4XX INDUSTRIAL AVE,Strathcona,493026.6494,5457415.717
591079,2020,4,5,23,0,3XX E 62ND AVE,Sunset,492791.7437,5451279.7503
461755,2020,11,22,18,46,CAMBIE ST / SW MARINE DR,Marpole,491461.7804,5450810.0591
682963,2020,4,15,19,0,CORNISH ST / W 68TH AVE,Marpole,489654.7489,5450870.796
25585,2020,6,11,7,0,36XX W BROADWAY AVE,Kitsilano,486567.8822,5456854.7786
6653,2020,2,1,18,0,13XX HORNBY ST,Central Business District,490513.2401,5458239.8168
517706,2020,6,19,21,0,16XX BURNABY ST,West End,489771.2964,5459163.1663
350346,2020,11,9,19,36,28XX E 21ST AVE,Renfrew-Collingwood,496688.5942,5455420.3313
361531,2020,12,10,9,50,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
13085,2020,10,27,21,0,19XX E HASTINGS ST,Grandview-Woodland,495235.1454,5458724.0936
255364,2020,1,15,0,0,OFFSET TO PROTECT PRIVACY,Sunset,0.0,0.0
634019,2020,7,8,19,30,6XX EVANS AVE,Strathcona,493380.4776,5457740.447
269291,2020,9,18,18,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
589866,2020,11,10,10,0,3XX COLUMBIA ST,Central Business District,492569.7377,5458841.3368
193429,2020,7,20,23,0,84XX WILTSHIRE ST,Marpole,489344.8244,5450877.4704
706413,2020,8,6,14,0,10XX JERVIS ST,West End,490409.621,5459131.1083
592233,2020,1,9,9,13,3XX HOMER ST,Central Business District,492003.3692,5459033.8354
107546,2020,3,17,5,10,7XX BEATTY ST,Central Business District,491731.7151,5458335.3969
793619,2020,12,20,16,48,CLARK DR / E 4TH AVE,Strathcona,494368.0,5457132.0
660210,2020,12,25,21,45,8XX HOWE ST,Central Business District,491178.9654,5458775.863
179063,2020,1,13,2,0,5XX HORNBY ST,Central Business District,491450.1033,5459186.7369
626144,2020,2,9,7,0,5XX W HASTINGS ST,Central Business District,491823.1363,5459070.555
355290,2020,3,10,9,30,2XX E GEORGIA ST,Strathcona,492768.2749,5458432.5358
309833,2020,12,12,14,0,15XX E 14TH AVE,Kensington-Cedar Cottage,494695.1775,5456120.0917
757766,2020,4,2,16,0,28XX FRANKLIN ST,Hastings-Sunrise,496780.4749,5458807.9732
128713,2020,10,17,17,0,15XX E 4TH AVE,Grandview-Woodland,494705.8884,5457123.1927
170861,2020,11,17,18,52,4XX DUNLEVY AVE,Strathcona,493065.5441,5458723.3588
129975,2020,6,4,19,30,15XX WOODLAND DR,Grandview-Woodland,494652.221,5457578.8873
220759,2020,8,1,1,0,OFFSET TO PROTECT PRIVACY,West End,0.0,0.0
145137,2020,4,23,20,0,22XX W 18TH AVE,Arbutus Ridge,488551.2032,5455961.1549
672674,2020,1,9,15,0,ABBOTT ST / KEEFER PL,Central Business District,492171.877,5458556.1886
476254,2020,10,7,12,0,X NK_LOC ST,Strathcona,492757.4868,5458792.469
197976,2020,11,27,19,0,9XX CARDERO ST,West End,490300.6122,5459550.3742
137550,2020,2,5,0,0,1XX E CORDOVA ST,Central Business District,492580.5494,5458852.6887
246685,2020,7,26,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0.0,0.0
753867,2020,2,17,15,0,22XX PRINCE EDWARD ST,Mount Pleasant,493036.8804,5456929.5091
536630,2020,12,3,7,0,1XX W 18TH AVE,Riley Park,492066.9703,5455785.4818
329984,2020,5,6,13,0,1XX W 4TH AVE,Mount Pleasant,492110.9625,5457196.2691
269319,2020,9,27,17,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
297611,2020,11,6,20,25,12XX ALBERNI ST,West End,490834.0469,5459342.8923
566290,2020,3,12,14,32,2X E 4TH AVE,Mount Pleasant,492414.3486,5457179.1806
220751,2020,5,23,0,0,OFFSET TO PROTECT PRIVACY,West End,0.0,0.0
280982,2020,2,1,8,49,10XX BURRARD ST,West End,490729.8291,5458622.3417
492353,2020,4,6,19,30,11XX RICHARDS ST,Central Business District,490981.517,5458146.7256
256501,2020,1,27,12,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
196815,2020,3,23,10,34,8XX W 10TH AVE,Fairview,491025.1131,5456636.3662
603217,2020,7,15,17,30,4XX E 45TH AVE,Sunset,492979.5029,5452953.7649
179198,2020,2,28,21,30,5XX KINGSWAY AVE,Mount Pleasant,493292.776,5456088.3954
578636,2020,12,18,11,40,33XX MAIN ST,Riley Park,492626.7923,5455877.2639
565470,2020,3,1,13,47,29XX PRINCE EDWARD ST,Mount Pleasant,492981.6514,5456206.3238
9595,2020,5,16,2,0,16XX ADANAC ST,Grandview-Woodland,494801.8464,5458312.3244
157853,2020,11,20,20,0,32XX E 58TH AVE,Killarney,497238.8253,5451602.3729
226631,2020,7,23,23,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
531199,2020,1,13,16,0,19XX WHYTE AVE,Kitsilano,489221.2436,5458079.8021
129674,2020,4,19,19,0,15XX W 3RD AVE,Fairview,489811.8871,5457343.5397
606206,2020,2,7,14,30,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
383538,2020,10,13,17,42,3XX WATER ST,Central Business District,492015.1192,5459093.1141
548935,2020,10,9,20,0,22XX MARSTRAND AVE,Kitsilano,488644.6573,5456638.5019
690643,2020,4,2,7,0,GORE AVE / POWELL ST,Strathcona,492893.5324,5458938.3811
216513,2020,12,30,0,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
467922,2020,1,21,13,52,GORE AVE / POWELL ST,Strathcona,492893.5324,5458938.3811
667353,2020,10,12,6,30,9XX HEATLEY AVE,Strathcona,493477.0885,5458202.1307
684507,2020,1,11,5,58,DUNLEVY AVE / E PENDER ST,Strathcona,493058.4251,5458620.3552
425362,2020,8,8,16,47,7XX BUTE ST,West End,490797.659,5459282.3112
292304,2020,11,18,4,30,11XX FRANKLIN ST,Strathcona,494139.1409,5458846.9997
390867,2020,8,24,14,0,4XX MAIN ST,Central Business District,492745.1677,5458732.0569
1090,2020,10,19,17,0,10XX HOMER ST,Central Business District,491253.957,5458277.2182
191604,2020,7,3,2,35,7XX THURLOW ST,West End,490967.1495,5459154.9226
375470,2020,12,23,21,0,3XX DRAKE ST,Central Business District,490920.8338,5457936.7927
609667,2020,7,5,2,0,52XX TAUNTON ST,Renfrew-Collingwood,497223.7809,5453807.5406
533705,2020,2,5,19,0,1XX E CORDOVA ST,Central Business District,492585.3551,5458852.5211
248153,2020,2,21,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0.0,0.0
233362,2020,7,10,23,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
2635,2020,12,27,1,0,11XX DAVIE ST,West End,490411.405,5458673.4014
125757,2020,10,18,1,45,13XX ROBSON ST,West End,490564.1783,5459463.7823
639850,2020,6,13,18,0,70XX WEST BLVD,Kerrisdale,488950.337,5452106.6613
224858,2020,6,7,0,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
192842,2020,7,4,18,0,80XX ASH ST,Marpole,491250.4035,5451070.7772
124362,2020,11,23,5,51,13XX ARBUTUS ST,Kitsilano,488908.219,5457920.9764
611224,2020,4,1,11,12,55XX ELIZABETH ST,Riley Park,491853.7695,5453652.2448
65663,2020,9,26,2,0,21XX FERNDALE ST,Grandview-Woodland,495574.0356,5458542.2143
682893,2020,9,10,22,0,COMOX ST / THURLOW ST,West End,490610.8973,5458790.2684
521388,2020,5,14,21,0,16XX YEW ST,Kitsilano,488719.1964,5457665.6988
731904,2020,12,24,9,0,80XX CHESTER ST,Sunset,493481.9605,5451014.9032
505810,2020,8,26,3,0,13XX ROBSON ST,West End,490594.2836,5459433.7555
299489,2020,10,7,19,48,12XX GRANVILLE ST,Central Business District,490726.4064,5458170.2693
525423,2020,4,8,3,11,18XX COMOX ST,West End,489780.1029,5459611.0785
361401,2020,10,4,9,10,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
436252,2020,2,12,15,56,7XX ROBSON ST,Central Business District,491273.4999,5458747.5265
388859,2020,1,12,12,0,4XX ABBOTT ST,Central Business District,492205.8595,5458800.6602
15282,2020,12,9,4,59,1XX W BROADWAY AV,Mount Pleasant,492047.7039,5456716.0286
448460,2020,1,11,21,30,8XX ROBSON ST,Central Business District,491204.8396,5458814.6891
165114,2020,12,13,9,18,3XX E HASTINGS ST,Strathcona,492946.213,5458727.7298
361471,2020,11,13,20,13,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
326118,2020,7,4,20,3,1XX ATHLETES WAY,Mount Pleasant,492086.2662,5457657.1064
401606,2020,7,9,15,32,5XX GRANVILLE ST,Central Business District,491597.7424,5459062.3465
756661,2020,3,29,12,56,26XX W 13TH AVE,Kitsilano,487919.7081,5456426.5598
361542,2020,12,15,8,14,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
489755,2020,6,5,17,30,11XX HARWOOD ST,West End,490220.0342,5458566.3475
571869,2020,1,29,2,57,30XX E 18TH AVE,Renfrew-Collingwood,496985.3234,5455690.184
236389,2020,9,5,10,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
230103,2020,1,25,6,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
284901,2020,7,24,13,11,10XX HOMER ST,Central Business District,491256.0712,5458279.3725
539924,2020,9,7,17,15,1XX WALTER HARDWICK AVE,Mount Pleasant,492192.1174,5457576.8386
267712,2020,11,18,22,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
244904,2020,7,22,10,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
102464,2020,10,12,9,0,65XX LIME ST,Kerrisdale,488524.4665,5452677.2741
31472,2020,7,17,5,50,57XX CAMBIE ST,Oakridge,491522.7269,5453378.216
488102,2020,9,26,20,10,11XX DAVIE ST,West End,490377.2503,5458708.2475
488056,2020,2,15,4,0,11XX DAVIE ST,West End,490360.0777,5458725.7671
458138,2020,4,9,13,0,9XX W 13TH AVE,Fairview,490825.8744,5456329.9871
422480,2020,5,7,18,0,71XX OAK ST,Oakridge,490645.4358,5451990.9521
499866,2020,9,16,14,0,12XX PACIFIC BLVD,Central Business District,491170.7444,5457914.5174
361459,2020,11,5,5,45,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
362633,2020,3,26,20,8,31XX GRANDVIEW HWY,Renfrew-Collingwood,497311.413,5456155.9402
18558,2020,12,6,10,32,24XX GRANVILLE ST,Fairview,489916.0237,5456839.034
74349,2020,7,6,20,3,27XX W 14TH AVE,Kitsilano,487855.2124,5456318.9934
634128,2020,6,3,14,46,6XX EXPO BLVD,Central Business District,492080.5773,5458435.4767
97106,2020,4,30,11,30,56XX ASH ST,South Cambie,491424.3253,5453449.1228
38421,2020,8,7,4,48,7XX SEYMOUR ST,Central Business District,491408.8549,5458726.1294
282740,2020,3,19,19,5,10XX DENMAN ST,West End,489833.4859,5459541.8959
243046,2020,11,30,19,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
726761,2020,3,9,7,10,4XX W 2ND AVE,Mount Pleasant,491762.1894,5457195.0952
422270,2020,5,12,12,49,71XX ADERA ST,Kerrisdale,489535.1195,5452028.8738
402312,2020,11,1,16,38,5XX MAIN ST,Strathcona,492752.51,5458601.933
478974,2020,10,11,22,0,10XX BURRARD ST,West End,490806.2772,5458701.6118
293494,2020,9,29,10,38,11XX JERVIS ST,West End,490211.7551,5458935.6781
457966,2020,11,11,8,53,9XX TERMINAL AVE,Strathcona,493906.4997,5457452.474
215917,2020,5,5,22,0,OFFSET TO PROTECT PRIVACY,West End,0.0,0.0
404450,2020,6,17,18,0,5XX W 64TH AVE,Marpole,491405.4031,5451062.4091
277514,2020,2,23,8,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
593843,2020,3,30,1,30,3XX W 42ND AVE,Oakridge,491774.1113,5453304.4973
134265,2020,1,30,3,15,18XX E HASTINGS ST,Grandview-Woodland,495077.01,5458717.6521
484133,2020,8,18,14,15,10XX SEYMOUR ST,Central Business District,491069.3799,5458383.7871
773884,2020,12,11,6,44,71XX DUFF ST,Victoria-Fraserview,495300.7725,5451847.8646
645704,2020,2,23,14,15,7XX HELMCKEN ST,Central Business District,490914.6319,5458418.2968
228500,2020,5,4,20,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
447565,2020,10,31,3,0,8XX HAMILTON ST,Central Business District,491488.6423,5458386.5968
795035,2020,9,23,17,39,E 12TH AVE / GLEN DR,Mount Pleasant,494074.0,5456326.0
193557,2020,6,25,7,14,85XX STANLEY PARK DR,Stanley Park,489094.2408,5460345.5588
720955,2020,6,16,8,19,28XX W 4TH AVE,Kitsilano,487620.7056,5457303.585
104581,2020,12,14,20,0,6XX E CORDOVA ST,Strathcona,493403.6057,5458817.9498
625762,2020,2,9,11,30,5XX W CORDOVA ST,Central Business District,491899.7265,5459152.9527
549765,2020,4,19,2,30,22XX W 15TH AVE,Kitsilano,488640.2413,5456182.2946
78025,2020,11,8,2,23,2XX W 13TH AVE,Mount Pleasant,491926.7144,5456290.3002
588785,2020,2,12,0,0,39XX W 19TH AVE,Dunbar-Southlands,486105.3156,5455881.6352
254598,2020,4,2,18,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
800420,2020,12,21,11,48,HOWE ST / HELMCKEN ST,Central Business District,490862.0,5458462.0
165577,2020,4,30,12,30,3XX KINGSWAY AVE,Mount Pleasant,492941.1826,5456391.469
624579,2020,5,28,22,0,5XX W 10TH AVE,Fairview,491629.9831,5456610.4297
38964,2020,10,9,12,16,7XX W GEORGIA ST,Central Business District,491407.7443,5458871.8391
155784,2020,5,17,10,39,2XX W HASTINGS ST,Central Business District,492028.77,5458878.5636
725754,2020,11,23,9,30,45XX HEATHER ST,South Cambie,491226.4844,5454672.565
649746,2020,3,22,12,0,7XX W 8TH AVE,Fairview,491148.7337,5456841.4157
594856,2020,7,30,14,0,40XX MAIN ST,Riley Park,492649.0583,5455122.8938
382828,2020,8,10,15,30,3XX W GEORGIA ST,Central Business District,491659.3965,5458620.2104
518211,2020,11,8,10,30,16XX E 13TH AVE,Kensington-Cedar Cottage,494783.307,5456211.9367
512024,2020,9,25,14,0,14XX W 14TH AVE,Fairview,489960.666,5456242.3657
576674,2020,10,7,16,0,32XX KITCHENER ST,Hastings-Sunrise,497457.7207,5457720.4958
310054,2020,3,11,12,40,15XX E HASTINGS ST,Grandview-Woodland,494620.9347,5458726.3382
256524,2020,8,6,18,0,OFFSET TO PROTECT PRIVACY,Sunset,0.0,0.0
800879,2020,10,17,0,1,KINGSWAY / RUPERT ST,Renfrew-Collingwood,496918.0,5453685.0
119517,2020,2,20,6,30,11XX FRANKLIN ST,Strathcona,494139.1409,5458846.9997
380506,2020,11,16,15,40,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
